"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"OXSQ","Oxford Square Capital Corp.","2.72","134883731.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oxsq",
"OXSQL","Oxford Square Capital Corp.","23.1726","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oxsql",
"OXSQZ","Oxford Square Capital Corp.","22.5","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/oxsqz",
"OYST","Oyster Point Pharma, Inc.","29.18","749703940.2","n/a","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/oyst",
"PFIN","P & F Industries, Inc.","4.965","15613981.65","n/a","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","31.05","178299346.5","n/a","1986","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ptsi",
"PCAR","PACCAR Inc.","72.52","25072114788","n/a","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/pcar",
"HERD","Pacer Cash Cows Fund of Funds ETF","22.93","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/herd",
"ECOW","Pacer Emerging Markets Cash Cows 100 ETF","20.5594","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ecow",
"VETS","Pacer Military Times Best Employers ETF","27.7075","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vets",
"PACB","Pacific Biosciences of California, Inc.","3.54","545401484.64","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/pacb",
"PEIX","Pacific Ethanol, Inc.","0.6998","38831146.9158","n/a","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","3.42","80717208.66","n/a","2000","Finance","Major Banks","https://old.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","20.24","1910133140.08","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ppbi",
"PCRX","Pacira BioSciences, Inc.","45.31","1908491137.19","n/a","2011","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pcrx",
"PACW","PacWest Bancorp","18.07","2130576887.92","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pacw",
"PAE","PAE Incorporated","10.83","996800282.82","n/a","2018","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/pae",
"PAEWW","PAE Incorporated","2.77","0","n/a","2018","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/paeww",
"PLMR","Palomar Holdings, Inc.","84","2037408408","n/a","2019","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/plmr",
"PAAS","Pan American Silver Corp.","27.76","5829658767.92","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/paas",
"PANL","Pangaea Logistics Solutions Ltd.","2.56","115356416","n/a","2013","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/panl",
"PZZA","Papa John&#39;s International, Inc.","81.67","2651518555.83","n/a","1993","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/pzza",
"PRTK","Paratek Pharmaceuticals, Inc. ","4.81","207465131.64","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prtk",
"TEUM","Pareteum Corporation","0.5998","83264270.7884","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/teum",
"PCYG","Park City Group, Inc.","5.09","99049048.42","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/pcyg",
"PKBK","Parke Bancorp, Inc.","12.82","151905692.76","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pkbk",
"PKOH","Park-Ohio Holdings Corp.","15.23","189756022.34","n/a","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/pkoh",
"PTNR","Partner Communications Company Ltd.","4.115","20882452.225","5074715","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/ptnr",
"PASG","Passage Bio, Inc.","33.7","1528318151.9","n/a","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/pasg",
"PBHC","Pathfinder Bancorp, Inc.","9.72","46207742.76","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pbhc",
"PATK","Patrick Industries, Inc.","56.4","1325638177.2","n/a","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","6.3","24791388.3","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pnbk",
"PATI","Patriot Transportation Holding, Inc.","8.31","28065188.49","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/pati",
"PDCO","Patterson Companies, Inc.","20.03","1918994180","n/a","1992","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/pdco",
"PTEN","Patterson-UTI Energy, Inc.","3.69","688196095.83","n/a","1993","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pten",
"PAVM","PAVmed Inc.","2.34","111062856.06","n/a","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pavm",
"PAVMW","PAVmed Inc.","1.01","0","n/a","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pavmw",
"PAVMZ","PAVmed Inc.","1.1445","0","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pavmz",
"PAYX","Paychex, Inc.","71.46","25633804985.1","n/a","1983","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/payx",
"PCTY","Paylocity Holding Corporation","142.76","7664237914.72","n/a","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/pcty",
"PYPL","PayPal Holdings, Inc.","168","197228918376","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/pypl",
"PAYS","Paysign, Inc.","7.73","380035455.11","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/pays",
"CNXN","PC Connection, Inc.","44.43","1159954047.93","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/cnxn",
"PCB","PCB Bancorp","9.09","139772366.82","n/a","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/pcb",
"PCIM","PCI Media, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pcim",
"PCSB","PCSB Financial Corporation","12.04","203453569.48","n/a","2017","Finance","Banks","https://old.nasdaq.com/symbol/pcsb",
"PCTI","PCTEL, Inc.","6.79","126164888.15","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/pcti",
"PDCE","PDC Energy, Inc.","13.22","1315957455.28","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pdce",
"PDFS","PDF Solutions, Inc.","18.18","596219026.68","n/a","2001","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/pdfs",
"PDLI","PDL BioPharma, Inc.","2.95","343222947.9","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/pdli",
"PDLB","PDL Community Bancorp","10","172997400","n/a","2017","Finance","Savings Institutions","https://old.nasdaq.com/symbol/pdlb",
"PDSB","PDS Biotechnology Corporation","1.35","20738185.65","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pdsb",
"PGC","Peapack-Gladstone Financial Corporation","17.07","321812567.61","n/a","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/pgc",
"PEER","PeerStream, Inc.","0.7608","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/peer",
"PEGA","Pegasystems Inc.","92.15","7380354964.05","n/a","1996","Technology","EDP Services","https://old.nasdaq.com/symbol/pega",
"PTON","Peloton Interactive, Inc.","55.55","15733550543.15","n/a","2019","Energy","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/pton",
"PENN","Penn National Gaming, Inc.","33.375","4537824799.5","n/a","1994","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/penn",
"PVAC","Penn Virginia Corporation","10.1","153094981.9","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pvac",
"PFLT","PennantPark Floating Rate Capital Ltd.","8.16","316380123.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","3.35","224601101.75","n/a","2007","n/a","n/a","https://old.nasdaq.com/symbol/pnnt",
"PNNTG","PennantPark Investment Corporation","21.87","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pnntg",
"PWOD","Penns Woods Bancorp, Inc.","21.51","151464385.8","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pwod",
"PEBO","Peoples Bancorp Inc.","19.76","395878637.44","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","17.42","100818319.68","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pebk",
"PFIS","Peoples Financial Services Corp. ","35.13","257968021.2","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pfis",
"PBCT","People&#39;s United Financial, Inc.","11.14","4730685764.26","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/pbct",
"PBCTP","People&#39;s United Financial, Inc.","23.93","0","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/pbctp",
"PUB","People&#39;s Utah Bancorp","20.75","389850377.5","n/a","2015","Finance","Major Banks","https://old.nasdaq.com/symbol/pub",
"PEP","Pepsico, Inc.","129.56","179764556099.48","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/pep",
"PRCP","Perceptron, Inc.","3.21","31204133.94","n/a","1992","Capital Goods","Electronic Components","https://old.nasdaq.com/symbol/prcp",
"PRDO","Perdoceo Education Corporation","15.665","1081847911.885","n/a","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/prdo",
"PRFT","Perficient, Inc.","33.535","1109420128.425","n/a","1999","Technology","EDP Services","https://old.nasdaq.com/symbol/prft",
"PSHG","Performance Shipping Inc.","0.6247","31560084.5095","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/pshg",
"PFMT","Performant Financial Corporation","0.6567","35743080.3708","n/a","2012","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/pfmt",
"PERI","Perion Network Ltd","5.54","148067347.32","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/peri",
"PESI","Perma-Fix Environmental Services, Inc.","6.27","76087258.83","n/a","n/a","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/pesi",
"PPIH","Perma-Pipe International Holdings, Inc.","5.75","46276034.5","n/a","n/a","Capital Goods","Pollution Control Equipment","https://old.nasdaq.com/symbol/ppih",
"PSNL","Personalis, Inc.","13.39","424603287.03","n/a","2019","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/psnl",
"PETQ","PetIQ, Inc.","33.96","963815194.2","n/a","2017","Health Care","Other Pharmaceuticals","https://old.nasdaq.com/symbol/petq",
"PETS","PetMed Express, Inc.","36.38","733652977.16","n/a","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/pets",
"PFSW","PFSweb, Inc.","7.34","142882297.02","n/a","1999","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/pfsw",
"PGTI","PGT Innovations, Inc.","14.6","860316329.6","n/a","2006","Capital Goods","Building Products","https://old.nasdaq.com/symbol/pgti",
"PHAS","PhaseBio Pharmaceuticals, Inc.","4.81","138436821.64","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/phas",
"PHAT","Phathom Pharmaceuticals, Inc.","41.55","1203475224.3","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/phat",
"PAHC","Phibro Animal Health Corporation","25.35","1025498962.8","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pahc",
"PHIO","Phio Pharmaceuticals Corp.","2.41","11040041.3","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/phio",
"PHIOW","Phio Pharmaceuticals Corp.","0.1799","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/phiow",
"PLAB","Photronics, Inc.","10.74","704784565.26","n/a","1987","Technology","Semiconductors","https://old.nasdaq.com/symbol/plab",
"PHUN","Phunware, Inc.","1.24","50778255.44","n/a","2016","Technology","EDP Services","https://old.nasdaq.com/symbol/phun",
"PHUNW","Phunware, Inc.","0.2498","0","n/a","2016","Technology","EDP Services","https://old.nasdaq.com/symbol/phunw",
"PICO","PICO Holdings Inc.","7.865","151821940.985","n/a","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/pico",
"PLL","Piedmont Lithium Limited","5.81","4261338.69","733449","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pll",
"PIRS","Pieris Pharmaceuticals, Inc.","3.22","168472444.7","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/pirs",
"PPC","Pilgrim&#39;s Pride Corporation","17.3","4268565012.6","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/ppc",
"PDD","Pinduoduo Inc.","84.5","23274039405.5","275432419","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/pdd",
"PME","Pingtan Marine Enterprise Ltd.","1.21","95656614.13","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pme",
"PNFP","Pinnacle Financial Partners, Inc.","40.63","3081718704.28","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pnfp",
"PNFPP","Pinnacle Financial Partners, Inc.","25.95","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/pnfpp",
"PT","Pintec Technology Holdings Limited","1.2","35112397.2","29260331","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/pt",
"PBFS","Pioneer Bancorp, Inc.","8.83","229382905.57","n/a","2019","Finance","Banks","https://old.nasdaq.com/symbol/pbfs",
"PPSI","Pioneer Power Solutions, Inc.","1.34","11692900.3","n/a","n/a","Consumer Durables","Electrical Products","https://old.nasdaq.com/symbol/ppsi",
"PXLW","Pixelworks, Inc.","3.34","131166476","n/a","2000","Technology","Semiconductors","https://old.nasdaq.com/symbol/pxlw",
"PLYA","Playa Hotels & Resorts N.V.","3.51","472044024.27","n/a","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/plya",
"PLXS","Plexus Corp.","67","1955486589","n/a","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/plxs",
"PLRX","Pliant Therapeutics, Inc.","30.42","1040404945.32","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/plrx",
"PLUG","Plug Power, Inc.","7.57","2454827866.38","n/a","1999","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/plug",
"PLBC","Plumas Bancorp","22.9","118588382.8","n/a","n/a","Finance","Finance Companies","https://old.nasdaq.com/symbol/plbc",
"PS","Pluralsight, Inc.","17.08","2440892654.48","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ps",
"PSTI","Pluristem Therapeutics, Inc.","8.3","206726871.6","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/psti",
"PSTV","PLUS THERAPEUTICS, Inc.","2.11","8674963.27","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pstv",
"PLXP","PLx Pharma Inc.","3.32","30398783.2","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/plxp",
"PCOM","Points International, Ltd.","9.22","121928341.04","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/pcom",
"POLA","Polar Power, Inc.","1.38","13973439.78","n/a","2016","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/pola",
"PTE","PolarityTE, Inc.","1.18","45387046.82","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/pte",
"PYPD","PolyPid Ltd.","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pypd",
"POOL","Pool Corporation","261.29","10434753065.96","n/a","1995","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/pool",
"BPOP","Popular, Inc.","36.06","3029225997.48","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bpop",
"BPOPM","Popular, Inc.","25","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bpopm",
"BPOPN","Popular, Inc.","25","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bpopn",
"KCAPL","Portman Ridge Finance Corporation","24","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kcapl",
"PTMN","Portman Ridge Finance Corporation","1.145","51211123.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ptmn",
"PTLA","Portola Pharmaceuticals, Inc.","17.95","1408780925.15","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ptla",
"PPHI","Positive Physicians Holdings, Inc.","10.15","36697325","n/a","2019","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/pphi",
"PBPB","Potbelly Corporation","2.21","52626727.79","n/a","2013","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/pbpb",
"PCH","PotlatchDeltic Corporation","37.13","2485913947.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/pch",
"POWL","Powell Industries, Inc.","25.84","300106095.92","n/a","n/a","Consumer Durables","Electrical Products","https://old.nasdaq.com/symbol/powl",
"POWI","Power Integrations, Inc.","118.85","3546493508","n/a","1997","Technology","Semiconductors","https://old.nasdaq.com/symbol/powi",
"PBTS","Powerbridge Technologies Co., Ltd.","2.2","20185633.6","n/a","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/pbts",
"PWFL","PowerFleet, Inc.","4.89","146206647.9","n/a","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/pwfl",
"PPD","PPD, Inc.","26.44","9216570769.24","n/a","2020","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/ppd",
"PRAA","PRA Group, Inc.","37.44","1705062490.56","n/a","2002","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/praa",
"PRAH","PRA Health Sciences, Inc.","94.74","6037158895.08","n/a","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/prah",
"PGEN","Precigen, Inc.","5.11","873882817.5","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/pgen",
"PRPO","Precipio, Inc.","1.51","16813125.2","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/prpo",
"DTIL","Precision BioSciences, Inc.","8.69","450675340.06","n/a","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/dtil",
"POAI","Predictive Oncology Inc.","1.8","19166751","n/a","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/poai",
"PFBC","Preferred Bank","38.35","572030440.8","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pfbc",
"PLPC","Preformed Line Products Company","49.69","247447901.77","n/a","n/a","Basic Industries","Water Supply","https://old.nasdaq.com/symbol/plpc",
"PFBI","Premier Financial Bancorp, Inc.","11.92","174774103.44","n/a","1996","Finance","Major Banks","https://old.nasdaq.com/symbol/pfbi",
"PFC","Premier Financial Corp. ","16.61","619315991.91","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/pfc",
"PINC","Premier, Inc.","33.48","2396469607.2","n/a","2013","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/pinc",
"PBIO","Pressure BioSciences, Inc.","2.27","2501276.68","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pbio",
"PRVL","Prevail Therapeutics Inc.","15.9","543807761.4","n/a","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/prvl",
"PRGX","PRGX Global, Inc.","3.58","84460702.5","n/a","1996","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/prgx",
"PSMT","PriceSmart, Inc.","59.14","1809760941.14","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/psmt",
"PNRG","PrimeEnergy Resources Corporation","80","159534160","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/pnrg",
"PRMW","Primo Water Corporation","14.61","2335307778.66","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/prmw",
"PRIM","Primoris Services Corporation","16.64","803053655.04","n/a","n/a","Basic Industries","Water Supply","https://old.nasdaq.com/symbol/prim",
"PVAL","Principal Contrarian Value Index ETF","22.0656","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pval",
"PFG","Principal Financial Group Inc","39.54","10828731625.8","n/a","2001","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/pfg",
"BTEC","Principal Healthcare Innovators Index ETF","44.3956","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/btec",
"PDEV","Principal International Multi-Factor Core Index ETF","23.6827","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pdev",
"GENY","Principal Millennials Index ETF","42.61","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/geny",
"PSET","Principal Price Setters Index ETF","37.9447","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pset",
"PY","Principal Shareholder Yield Index ETF","27.2148","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/py",
"PMOM","Principal Sustainable Momentum Index ETF","30.2653","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pmom",
"PLC","Principal U.S. Large-Cap Multi-Factor Core Index ETF","25.2506","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/plc",
"USMC","Principal U.S. Mega-Cap Multi-Factor Index ETF","29.62","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usmc",
"PSC","Principal U.S. Small-Cap Multi-Factor Index ETF","26.49","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psc",
"PSM","Principal U.S. Small-MidCap Multi-Factor Core Index ETF","21.47","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/psm",
"PRNB","Principia Biopharma Inc.","59.92","1979802219.36","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prnb",
"PRTH","Priority Technology Holdings, Inc.","2.21","148322238.35","n/a","2016","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/prth",
"UFO","Procure Space ETF","20.16","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ufo",
"PDEX","Pro-Dex, Inc.","17.39","66275672.43","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/pdex",
"IPDN","Professional Diversity Network, Inc.","1.52","16607305.68","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ipdn",
"PFHD","Professional Holding Corp.","13.75","194499786.25","n/a","2020","Finance","Major Banks","https://old.nasdaq.com/symbol/pfhd",
"PFIE","Profire Energy, Inc.","0.8801","41968150.2461","n/a","n/a","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/pfie",
"PROF","Profound Medical Corp.","14.65","235609753.05","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/prof",
"PROG","Progenity, Inc.","11.52","520286918.4","n/a","1995","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/prog",
"PRGS","Progress Software Corporation","36.69","1643288193.81","n/a","1991","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/prgs",
"PGNY","Progyny, Inc.","25.83","2199925731.15","n/a","2019","Health Care","Misc Health and Biotechnology Services","https://old.nasdaq.com/symbol/pgny",
"LUNG","ProLung, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lung",
"PFPT","Proofpoint, Inc.","106.11","6080467806.18","n/a","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/pfpt",
"PRPH","ProPhase Labs, Inc.","1.54","17851137.92","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prph",
"PTAC","PropTech Acquisition Corporation","10","215625000","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ptac",
"PTACU","PropTech Acquisition Corporation","10.35","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/ptacu",
"PTACW","PropTech Acquisition Corporation","0.7","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ptacw",
"PRQR","ProQR Therapeutics N.V.","6.41","320286194.45","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prqr",
"EQRR","ProShares Equities for Rising Rates ETF","29.21","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eqrr",
"BIB","ProShares Ultra Nasdaq Biotechnology","72.37","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bib",
"TQQQ","ProShares UltraPro QQQ","93.92","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tqqq",
"SQQQ","ProShares UltraPro Short QQQ","7.96","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sqqq",
"BIS","ProShares UltraShort Nasdaq Biotechnology","8.09","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bis",
"PSEC","Prospect Capital Corporation","5.27","1954241194.12","n/a","2004","n/a","n/a","https://old.nasdaq.com/symbol/psec",
"PTGX","Protagonist Therapeutics, Inc.","17.72","632028064.56","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ptgx",
"TARA","Protara Therapeutics, Inc. ","32.06","187333088.18","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tara",
"PTVCA","Protective Insurance Corporation","16.9","239690942.4","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ptvca",
"PTVCB","Protective Insurance Corporation","14.02","198844201.92","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ptvcb",
"PTI","Proteostasis Therapeutics, Inc.","1.49","77700007.44","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/pti",
"PRTA","Prothena Corporation plc","9.75","389136276.75","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prta",
"PRVB","Provention Bio, Inc.","15.16","734810915.32","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/prvb",
"PVBC","Provident Bancorp, Inc.","7.82","152304259.36","n/a","2015","Finance","Savings Institutions","https://old.nasdaq.com/symbol/pvbc",
"PROV","Provident Financial Holdings, Inc.","12.5","92953937.5","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/prov",
